source_id|source|source_column|name|azt_id
26920|MLCS|MS_STUDY_NAME|01-2156|01-2156
19393|MLCS|MS_STUDY_NAME|D5252C00002|D5252C00002
19394|MLCS|MS_STUDY_NAME|D5252C00003|D5252C00003
19395|MLCS|MS_STUDY_NAME|D5252C00004|D5252C00004
19396|MLCS|MS_STUDY_NAME|D5252C00006|D5252C00006
17060|MLCS|MS_STUDY_NAME|SH-TPA-0003|D4004C00003
17061|MLCS|MS_STUDY_NAME|SH-TPA-0004|D4004C00004
17062|MLCS|MS_STUDY_NAME|SH-TPA-0005|D4004C00005
17063|MLCS|MS_STUDY_NAME|SH-TPA-0006|D4004C00006
17064|MLCS|MS_STUDY_NAME|SH-TPC-0001|D4001C00001
17065|MLCS|MS_STUDY_NAME|SH-TPG-0001|D4002C09991
17454|MLCS|MS_STUDY_NAME|I-505|I-505
17455|MLCS|MS_STUDY_NAME|I-506|I-506
17456|MLCS|MS_STUDY_NAME|I-507|I-507
17457|MLCS|MS_STUDY_NAME|I-508A|I-508A
17458|MLCS|MS_STUDY_NAME|I-508B|I-508B
20326|MLCS|MS_STUDY_NAME|SH-OMG-0003|D9584C00003
22162|MLCS|MS_STUDY_NAME|34-0246|34-0246
22163|MLCS|MS_STUDY_NAME|34-3015|34-3015
22164|MLCS|MS_STUDY_NAME|34-3021|34-3021
34982|MLCS|MS_STUDY_NAME|D4280C00025|D4280C00025
34983|MLCS|MS_STUDY_NAME|D961SC00003|D961SC00003
30339|MLCS|MS_STUDY_NAME|1186302618|
30340|MLCS|MS_STUDY_NAME|1186302619|
30341|MLCS|MS_STUDY_NAME|1186302621|
30342|MLCS|MS_STUDY_NAME|1186302622|
30343|MLCS|MS_STUDY_NAME|1186302623|
30344|MLCS|MS_STUDY_NAME|1186302624|
30345|MLCS|MS_STUDY_NAME|1186302625|
30346|MLCS|MS_STUDY_NAME|1186302626|
30347|MLCS|MS_STUDY_NAME|1186302627|
30348|MLCS|MS_STUDY_NAME|1186302628|
30349|MLCS|MS_STUDY_NAME|1186302629|
30350|MLCS|MS_STUDY_NAME|1186302630|
30351|MLCS|MS_STUDY_NAME|1186302634|
30352|MLCS|MS_STUDY_NAME|1186302635|
30353|MLCS|MS_STUDY_NAME|1186302640|
30354|MLCS|MS_STUDY_NAME|1186302641|
30355|MLCS|MS_STUDY_NAME|1186302702|
30356|MLCS|MS_STUDY_NAME|1186302703|
30357|MLCS|MS_STUDY_NAME|1186302704|
30358|MLCS|MS_STUDY_NAME|1186302706|
30359|MLCS|MS_STUDY_NAME|1186302707|
27828|MLCS|MS_STUDY_NAME|D1443C00057|D1443C00057
27829|MLCS|MS_STUDY_NAME|D1443L00002|D1443L00002
27652|MLCS|MS_STUDY_NAME|H-15-34|H-15-34
27653|MLCS|MS_STUDY_NAME|H-15-35|H-15-35
27654|MLCS|MS_STUDY_NAME|H-15-36|H-15-36
27655|MLCS|MS_STUDY_NAME|H-15-37|H-15-37
27656|MLCS|MS_STUDY_NAME|IRUSQUET0001|IRUSQUET0001
27657|MLCS|MS_STUDY_NAME|IRUSQUET0005|IRUSQUET0005
27658|MLCS|MS_STUDY_NAME|IRUSQUET0006|IRUSQUET0006
24003|MLCS|MS_STUDY_NAME|D3560C00017|D3560C00017
24004|MLCS|MS_STUDY_NAME|D3560C00018|D3560C00018
24284|MLCS|MS_STUDY_NAME|D3560L00053|D3560L00053
24285|MLCS|MS_STUDY_NAME|D3560L00054|D3560L00054
24286|MLCS|MS_STUDY_NAME|1033IL/0021|
24287|MLCS|MS_STUDY_NAME|1033IL/0022|
24288|MLCS|MS_STUDY_NAME|1033IL/0023|
24289|MLCS|MS_STUDY_NAME|1033IL/0024|
24290|MLCS|MS_STUDY_NAME|1033IL/0025|
24291|MLCS|MS_STUDY_NAME|1033IL/0027|D5390C00027
24292|MLCS|MS_STUDY_NAME|1033IL/0029|D5392C00029
24432|MLCS|MS_STUDY_NAME|01-6043|01-6043
25565|MLCS|MS_STUDY_NAME|2531|
25566|MLCS|MS_STUDY_NAME|2532|
25567|MLCS|MS_STUDY_NAME|2533|
25568|MLCS|MS_STUDY_NAME|2534|
25569|MLCS|MS_STUDY_NAME|2535|
24134|MLCS|MS_STUDY_NAME|D5090C00021|D5090C00021
24135|MLCS|MS_STUDY_NAME|D5090C00024|D5090C00024
24136|MLCS|MS_STUDY_NAME|D9127C00001|D9127C00001
24137|MLCS|MS_STUDY_NAME|D9127C00002|D9127C00002
24138|MLCS|MS_STUDY_NAME|D9127M00001|D9127M00001
24139|MLCS|MS_STUDY_NAME|D2730C00005|D2730C00005
24140|MLCS|MS_STUDY_NAME|D1950C00001|D1950C00001
24141|MLCS|MS_STUDY_NAME|D1950C00002|D1950C00002
24142|MLCS|MS_STUDY_NAME|D1950C00003|D1950C00003
24143|MLCS|MS_STUDY_NAME|D1950C00004|D1950C00004
24144|MLCS|MS_STUDY_NAME|D1950C00006|D1950C00006
24145|MLCS|MS_STUDY_NAME|D1950C00007|D1950C00007
24146|MLCS|MS_STUDY_NAME|D1950C00008|D1950C00008
24147|MLCS|MS_STUDY_NAME|D1950C00009|D1950C00009
24148|MLCS|MS_STUDY_NAME|D1950C00011|D1950C00011
24149|MLCS|MS_STUDY_NAME|D1950C00012|D1950C00012
24491|MLCS|MS_STUDY_NAME|4522IL/0102|D3569C00001
24492|MLCS|MS_STUDY_NAME|1185870265|1185870265
24979|MLCS|MS_STUDY_NAME|CEF 5 6163|CEF_5_6163
24980|MLCS|MS_STUDY_NAME|CEF 5 6581|CEF_5_6581
24981|MLCS|MS_STUDY_NAME|CEF 5 6582|CEF_5_6582
24982|MLCS|MS_STUDY_NAME|CEF 5 6583|CEF_5_6583
24983|MLCS|MS_STUDY_NAME|CEF 5 6611|CEF_5_6611
24984|MLCS|MS_STUDY_NAME|CEF 5 6621|CEF_5_6621
24985|MLCS|MS_STUDY_NAME|CEF 5 6631|CEF_5_6631
24986|MLCS|MS_STUDY_NAME|CEF 5 6641|CEF_5_6641
30157|MLCS|MS_STUDY_NAME|D1447C00001 LTE|D1447C00001_LTE
17468|MLCS|MS_STUDY_NAME|I-519|I-519
17469|MLCS|MS_STUDY_NAME|I-520|I-520
17470|MLCS|MS_STUDY_NAME|I-521|I-521
17471|MLCS|MS_STUDY_NAME|I-522|I-522
17472|MLCS|MS_STUDY_NAME|I-523|I-523
17473|MLCS|MS_STUDY_NAME|I-524|I-524
17474|MLCS|MS_STUDY_NAME|I-525|I-525
17475|MLCS|MS_STUDY_NAME|I-526A|I-526A
17476|MLCS|MS_STUDY_NAME|I-526B|I-526B
17477|MLCS|MS_STUDY_NAME|I-527|I-527
24916|MLCS|MS_STUDY_NAME|CP103|CP103
24917|MLCS|MS_STUDY_NAME|D1830C00002|D1830C00002
24918|MLCS|MS_STUDY_NAME|HCV-831-105|
24919|MLCS|MS_STUDY_NAME|D0200C00002|D0200C00002
24920|MLCS|MS_STUDY_NAME|D0200C00003|D0200C00003
24921|MLCS|MS_STUDY_NAME|55-3001|55-3001
24922|MLCS|MS_STUDY_NAME|AD001-0001|AD001-0001
24923|MLCS|MS_STUDY_NAME|BN-001-0158|BN-001-0158
17626|MLCS|MS_STUDY_NAME|I-540|I-540
17627|MLCS|MS_STUDY_NAME|I-541|I-541
17628|MLCS|MS_STUDY_NAME|I-542|I-542
17629|MLCS|MS_STUDY_NAME|I-543|I-543
17630|MLCS|MS_STUDY_NAME|I-544|I-544
17631|MLCS|MS_STUDY_NAME|I-545|I-545
17632|MLCS|MS_STUDY_NAME|I-546|I-546
17633|MLCS|MS_STUDY_NAME|I-547|I-547
17634|MLCS|MS_STUDY_NAME|I-548|I-548
17635|MLCS|MS_STUDY_NAME|I-549|I-549
17636|MLCS|MS_STUDY_NAME|I-550|I-550
18531|MLCS|MS_STUDY_NAME|13-0233|13-0233
18532|MLCS|MS_STUDY_NAME|13-0240|13-0240
18533|MLCS|MS_STUDY_NAME|13-0250|13-0250
18534|MLCS|MS_STUDY_NAME|13-2000|13-2000
18535|MLCS|MS_STUDY_NAME|13-2001|13-2001
18536|MLCS|MS_STUDY_NAME|13-2002|13-2002
34704|MLCS|MS_STUDY_NAME|D6997L00014|D6997L00014
18913|MLCS|MS_STUDY_NAME|AC-QBE-0101|D9612C00101
28410|MLCS|MS_STUDY_NAME|S-810|S-810
24434|MLCS|MS_STUDY_NAME|01-6045|01-6045
24435|MLCS|MS_STUDY_NAME|01-6049|01-6049
24436|MLCS|MS_STUDY_NAME|01-6050|01-6050
24437|MLCS|MS_STUDY_NAME|01-6051|01-6051
24438|MLCS|MS_STUDY_NAME|01-6053|01-6053
24439|MLCS|MS_STUDY_NAME|01-6055A|01-6055A
24440|MLCS|MS_STUDY_NAME|01-6055B|01-6055B
24441|MLCS|MS_STUDY_NAME|01-6057|01-6057
24442|MLCS|MS_STUDY_NAME|01-6058|01-6058
24443|MLCS|MS_STUDY_NAME|01-6060|01-6060
24444|MLCS|MS_STUDY_NAME|01-6062|01-6062
24445|MLCS|MS_STUDY_NAME|01-6063|01-6063
24446|MLCS|MS_STUDY_NAME|01-6064|01-6064
24447|MLCS|MS_STUDY_NAME|01-6065|01-6065
24448|MLCS|MS_STUDY_NAME|01-6067|01-6067
24449|MLCS|MS_STUDY_NAME|01-6068|01-6068
24433|MLCS|MS_STUDY_NAME|01-6044|01-6044
24450|MLCS|MS_STUDY_NAME|01-6069|01-6069
24451|MLCS|MS_STUDY_NAME|01-6071|01-6071
24452|MLCS|MS_STUDY_NAME|01-6073|01-6073
24453|MLCS|MS_STUDY_NAME|01-6074|01-6074
24454|MLCS|MS_STUDY_NAME|01-6075|01-6075
24455|MLCS|MS_STUDY_NAME|01-6076A|01-6076A
24456|MLCS|MS_STUDY_NAME|01-6076B|01-6076B
35498|MLCS|MS_STUDY_NAME|D3560R00006|D3560R00006
35499|MLCS|MS_STUDY_NAME|D4300R00002|D4300R00002
35500|MLCS|MS_STUDY_NAME|D9422R00001|D9422R00001
35501|MLCS|MS_STUDY_NAME|D3560R00005|D3560R00005
35502|MLCS|MS_STUDY_NAME|D1680R00001|D1680R00001
24150|MLCS|MS_STUDY_NAME|D2285M00021|D2285M00021
24151|MLCS|MS_STUDY_NAME|D1060C00001|D1060C00001
24152|MLCS|MS_STUDY_NAME|D1060C00002|D1060C00002
24153|MLCS|MS_STUDY_NAME|D1020C00001|D1020C00001
24154|MLCS|MS_STUDY_NAME|D1020C00002|D1020C00002
24155|MLCS|MS_STUDY_NAME|D1020C00003|D1020C00003
24156|MLCS|MS_STUDY_NAME|D1020C00004|D1020C00004
24157|MLCS|MS_STUDY_NAME|D1020C00007|D1020C00007
24158|MLCS|MS_STUDY_NAME|D1020C00008|D1020C00008
24159|MLCS|MS_STUDY_NAME|D1020C00009|D1020C00009
24160|MLCS|MS_STUDY_NAME|D1020C00010|D1020C00010
24161|MLCS|MS_STUDY_NAME|D1020C00012|D1020C00012
24162|MLCS|MS_STUDY_NAME|D1020C00014|D1020C00014
24163|MLCS|MS_STUDY_NAME|01-2050|01-2050
24164|MLCS|MS_STUDY_NAME|01-2053|01-2053
24165|MLCS|MS_STUDY_NAME|01-2054|01-2054
24166|MLCS|MS_STUDY_NAME|01-2055|01-2055
24167|MLCS|MS_STUDY_NAME|01-2056|01-2056
17478|MLCS|MS_STUDY_NAME|I-528|I-528
17479|MLCS|MS_STUDY_NAME|I-529|I-529
21712|MLCS|MS_STUDY_NAME|DIPUAE0020|DIPUAE0020
21713|MLCS|MS_STUDY_NAME|DIPUAE0021|DIPUAE0021
21714|MLCS|MS_STUDY_NAME|DIPUAE0022|DIPUAE0022
21715|MLCS|MS_STUDY_NAME|DIPUSA0001|DIPUSA0001
21716|MLCS|MS_STUDY_NAME|DIPZA 0002|DIPZA_0002
21717|MLCS|MS_STUDY_NAME|DIPZA 0003|DIPZA_0003
21718|MLCS|MS_STUDY_NAME|DIPZA 0004|DIPZA_0004
21719|MLCS|MS_STUDY_NAME|DIPZA 0005|DIPZA_0005
21720|MLCS|MS_STUDY_NAME|DIPZA 0006|DIPZA_0006
21721|MLCS|MS_STUDY_NAME|DIPZA 0007|DIPZA_0007
21722|MLCS|MS_STUDY_NAME|DIPZA 0009|DIPZA_0009
21723|MLCS|MS_STUDY_NAME|DIPZA 0010|DIPZA_0010
21724|MLCS|MS_STUDY_NAME|DIPZA 0011|DIPZA_0011
21725|MLCS|MS_STUDY_NAME|DIPZA 0012|DIPZA_0012
21726|MLCS|MS_STUDY_NAME|DN16009001|DN16009001
21727|MLCS|MS_STUDY_NAME|DPALO 0005|DPALO_0005
21728|MLCS|MS_STUDY_NAME|INFUS 0005|INFUS_0005
21729|MLCS|MS_STUDY_NAME|INFUSA0015|INFUSA0015
21730|MLCS|MS_STUDY_NAME|INFUSB0015|INFUSB0015
30549|MLCS|MS_STUDY_NAME|SH-NEP-0003|D9615C00003
30550|MLCS|MS_STUDY_NAME|SH-NEP-0004|D9615C00004
30551|MLCS|MS_STUDY_NAME|SH-NEP-0005|D9615C00005
30552|MLCS|MS_STUDY_NAME|SH-NEP-0006|D9615C00006
30553|MLCS|MS_STUDY_NAME|V-111|V-111
30554|MLCS|MS_STUDY_NAME|V-112|V-112
30555|MLCS|MS_STUDY_NAME|V-113|V-113
30556|MLCS|MS_STUDY_NAME|V-114|V-114
30557|MLCS|MS_STUDY_NAME|V-115|V-115
30558|MLCS|MS_STUDY_NAME|V-117|V-117
30559|MLCS|MS_STUDY_NAME|V-118|V-118
31256|MLCS|MS_STUDY_NAME|CF-ROP-0002|CF-ROP-0002
31245|MLCS|MS_STUDY_NAME|1186301438|
31246|MLCS|MS_STUDY_NAME|1186301439|
31257|MLCS|MS_STUDY_NAME|CF-ROP-0005|CF-ROP-0005
31258|MLCS|MS_STUDY_NAME|JC-ROA-0001|JC-ROA-0001
31259|MLCS|MS_STUDY_NAME|ROPIDENT-0001|ROPIDENT-0001
35684|MLCS|MS_STUDY_NAME|D5130C00116|D5130C00116
35893|MLCS|MS_STUDY_NAME|D513EL00002|D513EL00002
35910|MLCS|MS_STUDY_NAME|D1843R00027|D1843R00027
35912|MLCS|MS_STUDY_NAME|D5883C00004|D5883C00004
35934|MLCS|MS_STUDY_NAME|D0810C00081|D0810C00081
35950|MLCS|MS_STUDY_NAME|D6180C00001|D6180C00001
35961|MLCS|MS_STUDY_NAME|D1690R00005|D1690R00005
35962|MLCS|MS_STUDY_NAME|D1690R00006|D1690R00006
35873|MLCS|MS_STUDY_NAME|D1843R00023|D1843R00023
35874|MLCS|MS_STUDY_NAME|D1840M00047|D1840M00047
35875|MLCS|MS_STUDY_NAME|D1532C00087|D1532C00087
35876|MLCS|MS_STUDY_NAME|D1843R00025|D1843R00025
35916|MLCS|MS_STUDY_NAME|D133FR00018|D133FR00018
35918|MLCS|MS_STUDY_NAME|D1532C00090|
35920|MLCS|MS_STUDY_NAME|D5130C00138|D5130C00138
35927|MLCS|MS_STUDY_NAME|D0810L00005|D0810L00005
35932|MLCS|MS_STUDY_NAME|D0810C00083|D0810C00083
35939|MLCS|MS_STUDY_NAME|D513BR00009|D513BR00009
35969|MLCS|MS_STUDY_NAME|D5560L00005|D5560L00005
35981|MLCS|MS_STUDY_NAME|D2288R00009|D2288R00009
35982|MLCS|MS_STUDY_NAME|D4940C00007|D4940C00007
31255|MLCS|MS_STUDY_NAME|CF-ROP-0001|CF-ROP-0001
35979|MLCS|MS_STUDY_NAME|D2288R00008|D2288R00008
35980|MLCS|MS_STUDY_NAME|D2288R00010|D2288R00010
21976|MLCS|MS_STUDY_NAME|14-2008|14-2008
21977|MLCS|MS_STUDY_NAME|14-2009|14-2009
21978|MLCS|MS_STUDY_NAME|14-2010|14-2010
21979|MLCS|MS_STUDY_NAME|14-2011|14-2011
21980|MLCS|MS_STUDY_NAME|14-2012|14-2012
21981|MLCS|MS_STUDY_NAME|14-2013|14-2013
21982|MLCS|MS_STUDY_NAME|14-3000|14-3000
21983|MLCS|MS_STUDY_NAME|307B|
21984|MLCS|MS_STUDY_NAME|321|
21985|MLCS|MS_STUDY_NAME|93ME02|
21986|MLCS|MS_STUDY_NAME|93ME03|
21987|MLCS|MS_STUDY_NAME|94ME01|
21988|MLCS|MS_STUDY_NAME|95ME01|
21989|MLCS|MS_STUDY_NAME|95RA01|
21990|MLCS|MS_STUDY_NAME|AD-MET-0001|AD-MET-0001
21991|MLCS|MS_STUDY_NAME|D4022C00003|D4022C00003
21992|MLCS|MS_STUDY_NAME|AN-MET-0001|AN-MET-0001
25594|MLCS|MS_STUDY_NAME|211|
25595|MLCS|MS_STUDY_NAME|SH-AHS-0005|SH-AHS-0005
25596|MLCS|MS_STUDY_NAME|SH-AHS-0004|SH-AHS-0004
25597|MLCS|MS_STUDY_NAME|SH-AHS-0002|SH-AHS-0002
25598|MLCS|MS_STUDY_NAME|SH-AHS-0001|SH-AHS-0001
25599|MLCS|MS_STUDY_NAME|SH-AHM-0062|D2455C00062
30185|MLCS|MS_STUDY_NAME|D1449C00005|D1449C00005
30186|MLCS|MS_STUDY_NAME|D1449C00007|D1449C00007
28830|MLCS|MS_STUDY_NAME|5077IL/0020|
28831|MLCS|MS_STUDY_NAME|5077IL/0024 OLE|
28832|MLCS|MS_STUDY_NAME|TEN DK0007|TEN_DK0007
28833|MLCS|MS_STUDY_NAME|TEN DK0008|TEN_DK0008
28834|MLCS|MS_STUDY_NAME|TEN F 0001|TEN_F_0001
28835|MLCS|MS_STUDY_NAME|TEN F 0002|TEN_F_0002
28836|MLCS|MS_STUDY_NAME|TEN F 0003|TEN_F_0003
24968|MLCS|MS_STUDY_NAME|SC-532-5171|D5130C05171
25486|MLCS|MS_STUDY_NAME|EPINAC0001|EPINAC0001
25487|MLCS|MS_STUDY_NAME|1412920001|1412920001
25488|MLCS|MS_STUDY_NAME|1412920002|1412920002
25489|MLCS|MS_STUDY_NAME|1412920003|1412920003
25490|MLCS|MS_STUDY_NAME|1412920004|1412920004
25491|MLCS|MS_STUDY_NAME|1412920005|1412920005
25492|MLCS|MS_STUDY_NAME|1412920006|1412920006
30560|MLCS|MS_STUDY_NAME|V-119|V-119
30561|MLCS|MS_STUDY_NAME|V-120|V-120
30562|MLCS|MS_STUDY_NAME|V-121|V-121
30563|MLCS|MS_STUDY_NAME|V-122|V-122
30564|MLCS|MS_STUDY_NAME|V-123|V-123
30565|MLCS|MS_STUDY_NAME|V-125|V-125
30566|MLCS|MS_STUDY_NAME|V-126|V-126
30567|MLCS|MS_STUDY_NAME|V-127|V-127
30568|MLCS|MS_STUDY_NAME|5077IL/0012|D1441C00012
20392|MLCS|MS_STUDY_NAME|35868/0208|
20393|MLCS|MS_STUDY_NAME|35868/0217|
20394|MLCS|MS_STUDY_NAME|35868/0238|
20395|MLCS|MS_STUDY_NAME|35868/0239|
20396|MLCS|MS_STUDY_NAME|35868/0243|
20397|MLCS|MS_STUDY_NAME|35868/0248|
20398|MLCS|MS_STUDY_NAME|35868/0266|
20399|MLCS|MS_STUDY_NAME|35868/0307|
20400|MLCS|MS_STUDY_NAME|35868/0316|
20401|MLCS|MS_STUDY_NAME|35868/0324|
20402|MLCS|MS_STUDY_NAME|35868/0332|
20403|MLCS|MS_STUDY_NAME|35868/0348|
20404|MLCS|MS_STUDY_NAME|35868/0351|
20405|MLCS|MS_STUDY_NAME|35868/0366|
20406|MLCS|MS_STUDY_NAME|35868/0423|
20407|MLCS|MS_STUDY_NAME|35868/0424|
20408|MLCS|MS_STUDY_NAME|35868/0430|
20409|MLCS|MS_STUDY_NAME|35868/0437|
20410|MLCS|MS_STUDY_NAME|CP00HQ/0022|CP00HQ_0022
20411|MLCS|MS_STUDY_NAME|D0090C00078|D0090C00078
20412|MLCS|MS_STUDY_NAME|D3010C00014|D3010C00014
20413|MLCS|MS_STUDY_NAME|SH-DIN-0003|D4411C05553
20414|MLCS|MS_STUDY_NAME|SH-DIN-0005|SH-DIN-0005
20415|MLCS|MS_STUDY_NAME|SH-CAF-0001|SH-CAF-0001
20416|MLCS|MS_STUDY_NAME|SH-CAF-0002|SH-CAF-0002
20417|MLCS|MS_STUDY_NAME|SH-CAF-0003|
20418|MLCS|MS_STUDY_NAME|SH-CAF-0004|SH-CAF-0004
20419|MLCS|MS_STUDY_NAME|SH-CAF-0005|SH-CAF-0005
20420|MLCS|MS_STUDY_NAME|SH-CAF-0006|SH-CAF-0006
27751|MLCS|MS_STUDY_NAME|802-10 A 166|
27752|MLCS|MS_STUDY_NAME|802-10A150|
27753|MLCS|MS_STUDY_NAME|89LI01|
27754|MLCS|MS_STUDY_NAME|94LI15|
27755|MLCS|MS_STUDY_NAME|94LI16|
27756|MLCS|MS_STUDY_NAME|D1490M00002|
27757|MLCS|MS_STUDY_NAME|D1490M00003|
27758|MLCS|MS_STUDY_NAME|D1490M00004|
27759|MLCS|MS_STUDY_NAME|EA-LIG-0001|EA-LIG-0001
27760|MLCS|MS_STUDY_NAME|NONE2|NONE2
27761|MLCS|MS_STUDY_NAME|NONE3|NONE3
27762|MLCS|MS_STUDY_NAME|6474IL/0001|D4200C00001
27763|MLCS|MS_STUDY_NAME|6474IL/0002|D4200C00002
27764|MLCS|MS_STUDY_NAME|6474IL/0003|D4200C00003
27765|MLCS|MS_STUDY_NAME|6474IL/0004|
27766|MLCS|MS_STUDY_NAME|6474IL/0005|D4200C00005
27199|MLCS|MS_STUDY_NAME|1185870124|1185870124
17577|MLCS|MS_STUDY_NAME|D4003C00025|D4003C00025
17578|MLCS|MS_STUDY_NAME|D4003C00029|D4003C00029
17579|MLCS|MS_STUDY_NAME|D4003C00030|D4003C00030
17580|MLCS|MS_STUDY_NAME|D4003C00032|D4003C00032
17581|MLCS|MS_STUDY_NAME|D4003C00033|D4003C00033
17582|MLCS|MS_STUDY_NAME|D4003C00034|D4003C00034
17583|MLCS|MS_STUDY_NAME|D7913C00046|D7913C00046
17584|MLCS|MS_STUDY_NAME|D7913C00051|D7913C00051
18629|MLCS|MS_STUDY_NAME|24-2005|24-2005
18630|MLCS|MS_STUDY_NAME|24-2007|24-2007
18631|MLCS|MS_STUDY_NAME|24-2008|24-2008
18632|MLCS|MS_STUDY_NAME|24-2009|24-2009
18633|MLCS|MS_STUDY_NAME|24-2010|24-2010
18634|MLCS|MS_STUDY_NAME|24-2011|24-2011
18635|MLCS|MS_STUDY_NAME|24-2012|24-2012
18636|MLCS|MS_STUDY_NAME|24-2013|24-2013
18637|MLCS|MS_STUDY_NAME|24-2014|24-2014
18638|MLCS|MS_STUDY_NAME|24-9202|24-9202
18639|MLCS|MS_STUDY_NAME|24-9203|24-9203
18640|MLCS|MS_STUDY_NAME|24-9207|24-9207
18641|MLCS|MS_STUDY_NAME|AN-OMZ-0001|AN-OMZ-0001
18642|MLCS|MS_STUDY_NAME|LD-024-0008|LD-024-0008
23685|MLCS|MS_STUDY_NAME|09-0119|09-0119
23686|MLCS|MS_STUDY_NAME|09-0122|09-0122
23687|MLCS|MS_STUDY_NAME|09-0129|09-0129
23688|MLCS|MS_STUDY_NAME|09-0134|09-0134
23689|MLCS|MS_STUDY_NAME|09-0231|09-0231
23690|MLCS|MS_STUDY_NAME|09-0232|09-0232
23691|MLCS|MS_STUDY_NAME|09-0251|09-0251
23692|MLCS|MS_STUDY_NAME|09-0252|09-0252
23693|MLCS|MS_STUDY_NAME|09-2001|09-2001
23694|MLCS|MS_STUDY_NAME|09-2002|09-2002
23695|MLCS|MS_STUDY_NAME|09-2003|09-2003
23696|MLCS|MS_STUDY_NAME|09-2004|09-2004
31267|MLCS|MS_STUDY_NAME|10-8054A|10-8054A
31268|MLCS|MS_STUDY_NAME|SH-NEP-0007|D9615C00007
31269|MLCS|MS_STUDY_NAME|SH-NEP-0008|D9615C00008
31270|MLCS|MS_STUDY_NAME|SH-NEP-0009|D9615C00009
31271|MLCS|MS_STUDY_NAME|SH-NEP-0011|D9615C00011
31272|MLCS|MS_STUDY_NAME|SH-NEP-0012|D9615C00012
31273|MLCS|MS_STUDY_NAME|SH-QBE-0001|SH-QBE-0001
31274|MLCS|MS_STUDY_NAME|SH-QBE-0002|SH-QBE-0002
27678|MLCS|MS_STUDY_NAME|3-EML-04A|
27679|MLCS|MS_STUDY_NAME|62-26|
27680|MLCS|MS_STUDY_NAME|81-P014|
27681|MLCS|MS_STUDY_NAME|VA-010|VA-010
27682|MLCS|MS_STUDY_NAME|I-661|I-661
27683|MLCS|MS_STUDY_NAME|I-692|I-692
31265|MLCS|MS_STUDY_NAME|05-9219|05-9219
31266|MLCS|MS_STUDY_NAME|05-9220|05-9220
22878|MLCS|MS_STUDY_NAME|VA-213|VA-213
22879|MLCS|MS_STUDY_NAME|VA-214|VA-214
22880|MLCS|MS_STUDY_NAME|VA-215|VA-215
22881|MLCS|MS_STUDY_NAME|VA-501|VA-501
22882|MLCS|MS_STUDY_NAME|MK-764A-016|MK-764A-016
22883|MLCS|MS_STUDY_NAME|MK-764A-017|MK-764A-017
22884|MLCS|MS_STUDY_NAME|037|
22885|MLCS|MS_STUDY_NAME|100|
22886|MLCS|MS_STUDY_NAME|112|
22887|MLCS|MS_STUDY_NAME|11385|
22888|MLCS|MS_STUDY_NAME|115|
22889|MLCS|MS_STUDY_NAME|1247072|
22890|MLCS|MS_STUDY_NAME|127|
22891|MLCS|MS_STUDY_NAME|129|
33005|MLCS|MS_STUDY_NAME|D4200C00018|D4200C00018
33006|MLCS|MS_STUDY_NAME|D4200C00019|D4200C00019
33007|MLCS|MS_STUDY_NAME|D4200C00020|D4200C00020
33008|MLCS|MS_STUDY_NAME|D4200C00023|D4200C00023
32708|MLCS|MS_STUDY_NAME|D5898BL0016|D5898BL0016
32709|MLCS|MS_STUDY_NAME|D589BC00002|D589BC00002
32711|MLCS|MS_STUDY_NAME|D589BL00018|D589BL00018
32712|MLCS|MS_STUDY_NAME|D589BL00019|D589BL00019
32713|MLCS|MS_STUDY_NAME|D589BL00021|D589BL00021
32716|MLCS|MS_STUDY_NAME|D589BL00026|D589BL00026
20635|MLCS|MS_STUDY_NAME|N-332|N-332
20636|MLCS|MS_STUDY_NAME|N-334|N-334
20680|MLCS|MS_STUDY_NAME|I-1231|I-1231
20681|MLCS|MS_STUDY_NAME|I-1232|I-1232
20682|MLCS|MS_STUDY_NAME|I-1233|I-1233
20683|MLCS|MS_STUDY_NAME|I-1234|I-1234
27767|MLCS|MS_STUDY_NAME|6474IL/0006|D4200C00006
27768|MLCS|MS_STUDY_NAME|6474IL/0010|D4200C00010
27769|MLCS|MS_STUDY_NAME|6474IL/0012|D4200C00012
27770|MLCS|MS_STUDY_NAME|6474IL/0015|D4200C00015
27771|MLCS|MS_STUDY_NAME|6474IL/0024|
27772|MLCS|MS_STUDY_NAME|6474IL/0025|D4200C00025
27773|MLCS|MS_STUDY_NAME|CP00HQ/0073|D4200M00073
27774|MLCS|MS_STUDY_NAME|D4200C00007|D4200C00007
23698|MLCS|MS_STUDY_NAME|09-2006|09-2006
23573|MLCS|MS_STUDY_NAME|SH-RIS-0002|SH-RIS-0002
23574|MLCS|MS_STUDY_NAME|SH-RIS-0003|D9010C06663
23575|MLCS|MS_STUDY_NAME|SH-RIS-0004|D9010C06664
23576|MLCS|MS_STUDY_NAME|128|
23577|MLCS|MS_STUDY_NAME|133|
23578|MLCS|MS_STUDY_NAME|154|
23579|MLCS|MS_STUDY_NAME|155|
23580|MLCS|MS_STUDY_NAME|MK-218-018|MK-218-018
23581|MLCS|MS_STUDY_NAME|320-18|
23582|MLCS|MS_STUDY_NAME|CB-LOG-0001|CB-LOG-0001
23583|MLCS|MS_STUDY_NAME|CB-LOG-0002|CB-LOG-0002
23584|MLCS|MS_STUDY_NAME|CB-LOG-0003|CB-LOG-0003
